ExRegisterCallback,3
ExReinitializeResourceLite,1
ExReInitializeRundownProtection,1
ExReleaseFastMutex,1
ExReleaseFastMutexUnsafe,1
ExReleaseResourceAndLeaveCriticalRegion,1
ExReleaseResourceForThreadLite,2
ExReleaseResourceLite,1
ExReleaseRundownProtection,1
ExReleaseRundownProtectionEx,2
ExReleaseSpinLockExclusive,2
ExReleaseSpinLockExclusiveFromDpcLevel,1
ExReleaseSpinLockShared,2
ExReleaseSpinLockSharedFromDpcLevel,1
ExRundownCompleted,1
ExSecurePoolUpdate,7
ExSecurePoolValidate,4
ExSetFirmwareEnvironmentVariable,5
ExSetResourceOwnerPointer,2
ExSetResourceOwnerPointerEx,3
ExSetTimer,4
ExSetTimerResolution,2
ExSystemTimeToLocalTime,2
ExtCallback,2
ExtCreatePen,5
ExtCreateRegion,3
ExtDeleteCallback,1
ExtEscape,6
ExtFloodFill,5
Extract,2
ExtractAssociatedIcon,3
ExtractAssociatedIconA,3
ExtractAssociatedIconEx,4
ExtractAssociatedIconExA,4
ExtractAssociatedIconExW,4
ExtractAssociatedIconW,3
ExtractIcon,3
ExtractIconA,3
ExtractIconEx,5
ExtractIconExA,5
ExtractIconExW,5
ExtractIconW,3
ExtractPatchHeaderToFile,2
ExtractPatchHeaderToFileByHandles,2
ExTryConvertSharedSpinLockExclusive,1
ExTryToAcquireFastMutex,1
ExtSelectClipRgn,3
ExtTextOut,8
ExtTextOutA,8
ExtTextOutW,8
ExtTextOutWrap,8
ExUnregisterCallback,1
ExWaitForRundownProtectionRelease,1
fabs,1
FatalAppExit,2
FatalExit,1
FaultInIEFeature,4
FaxAbort,2
FaxAccessCheck,2
FaxClose,1
FaxCompleteJobParams,2
FaxConnectFaxServer,2
FaxEnableRoutingMethod,3
FaxEnumGlobalRoutingInfo,3
FaxEnumJobs,3
FaxEnumPorts,3
FaxEnumRoutingMethods,3
FaxFreeBuffer,1
FaxGetConfiguration,2
FaxGetDeviceStatus,2
FaxGetJob,3
FaxGetLoggingCategories,3
FaxGetPageData,6
FaxGetPort,2
FaxGetRoutingInfo,4
FaxInitializeEventQueue,5
FaxOpenPort,4
FaxPrintCoverPage,2
FaxRegisterRoutingExtensionW,6
FaxRegisterServiceProviderW,4
FaxSendDocument,5
FaxSendDocumentForBroadcast,5
FaxSetConfiguration,2
FaxSetGlobalRoutingInfo,2
FaxSetJob,4
FaxSetLoggingCategories,3
FaxSetPort,2
FaxSetRoutingInfo,4
FaxStartPrintJob,4
FBadColumnSet,1
FBadEntryList,1
FBadProp,1
FBadPropTag,1
FBadRestriction,1
FBadRglpNameID,2
FBadRglpszW,2
FBadRow,1
FBadRowSet,1
FBadSortOrderSet,1
FBinFromHex,2
FCIAddFile,8
FCICreate,13
FCIDestroy,1
FCIFlushCabinet,4
FCIFlushFolder,3
fclose,1
fcloseall,0
fclose_nolock,1
fcvt,4
fcvt_s,6
FDICopy,7
FDICreate,9
FDIDestroy,1
FDIIsCabinet,3
FDITruncateCabinet,3
fdopen,2
feof,1
FEqualNames,2
ferror,1
fflush,1
fflush_nolock,1
fgetc,1
fgetchar,0
FGetComponentPath,5
fgetpos,2
fgets,3
fgetwc,1
fgetwchar,0
fgetwc_nolock,1
fgetws,3
FileEncryptionStatus,2
FileIconInit,1
filelength,1
filelengthi64,1
fileno,1
FileTimeToDosDateTime,3
FileTimeToLocalFileTime,2
FileTimeToSystemTime,2
FillConsoleOutputAttribute,5
FillConsoleOutputCharacter,5
FillPath,1
FillRect,3
FillRgn,3
FindActCtxSectionGuid,5
FindActCtxSectionString,5
FindAtom,1
findclose,1
FindClose,1
FindCloseChangeNotification,1
FindClosePrinterChangeNotification,1
FindCloseUrlCache,1
FindDebugInfoFile,3
FindDebugInfoFileEx,5
FindExecutable,3
FindExecutableA,3
FindExecutableImage,3
FindExecutableImageEx,5
FindExecutableW,3
findfirst,2
findfirst32,2
findfirst32i64,2
findfirst64,2
findfirst64i32,2
FindFirstChangeNotification,3
FindFirstChangeNotificationA,3
FindFirstChangeNotificationW,3
FindFirstFile,2
FindFirstFileA,2
FindFirstFileEx,6
FindFirstFileExA,6
FindFirstFileExW,6
FindFirstFileNameTransactedW,5
FindFirstFileNameW,4
FindFirstFileTransacted,7
FindFirstFileW,2
FindFirstFreeAce,2
findfirsti64,2
FindFirstPrinterChangeNotification,4
FindFirstStreamTransactedW,5
FindFirstStreamW,4
FindFirstUrlCacheContainer,4
FindFirstUrlCacheEntry,3
FindFirstUrlCacheEntryA,3
FindFirstUrlCacheEntryEx,9
FindFirstUrlCacheEntryExA,9
FindFirstUrlCacheEntryExW,9
FindFirstUrlCacheEntryW,3
FindFirstUrlCacheGroup,6
FindFirstVolume,2
FindFirstVolumeMountPoint,3
FindFirstVolumeW,2
FindMediaType,2
FindMediaTypeClass,4
FindMimeFromData,8
findnext,2
findnext32,2
findnext32i64,2
findnext64,2
findnext64i32,2
FindNextChangeNotification,1
FindNextFile,2
FindNextFileA,2
FindNextFileNameW,3
FindNextFileW,2
findnexti64,2
FindNextPrinterChangeNotification,4
FindNextStreamW,2
FindNextUrlCacheContainer,3
FindNextUrlCacheEntry,3
FindNextUrlCacheEntryA,3
FindNextUrlCacheEntryEx,6
FindNextUrlCacheEntryExA,6
FindNextUrlCacheEntryExW,6
FindNextUrlCacheEntryW,3
FindNextUrlCacheGroup,3
FindNextVolume,3
FindNextVolumeMountPoint,3
FindNextVolumeW,3
FindNLSString,7
FindNLSStringEx,10
FindP3PPolicySymbol,1
FindResource,3
FindResourceEx,4
FindResourceWrapW,3
FindStringOrdinal,6
FindText,1
FindVolumeClose,1
FindVolumeMountPointClose,1
FindWindow,2
FindWindowA,2
FindWindowEx,4
FindWindowExA,4
FindWindowExW,4
FindWindowW,2
finite,1
FirstEntrySList,1
FlashWindow,2
FlashWindowEx,1
FlatSB_EnableScrollBar,3
FlatSB_GetScrollInfo,3
FlatSB_GetScrollPos,2
FlatSB_GetScrollProp,3
FlatSB_GetScrollPropPtr,3
FlatSB_GetScrollRange,4
FlatSB_SetScrollInfo,4
FlatSB_SetScrollPos,4
FlatSB_SetScrollProp,4
FlatSB_SetScrollRange,5
FlatSB_ShowScrollBar,3
FlattenPath,1
FloodFill,4
floor,1
floorf,1
FlsAlloc,1
FlsFree,1
FlsGetValue,1
FlsSetValue,2
FltAcknowledgeEcp,2
FltAcquirePushLockExclusive,1
FltAcquirePushLockExclusiveEx,2
FltAcquirePushLockShared,1
FltAcquirePushLockSharedEx,2
FltAddOpenReparseEntry,3
FltAdjustDeviceStackSizeForIoRedirection,3
FltAllocateCallbackData,3
FltAllocateCallbackDataEx,4
FltAllocateContext,5
FltAllocateDeferredIoWorkItem,1
FltAllocateExtraCreateParameter,7
FltAllocateExtraCreateParameterFromLookasideList,7
FltAllocateExtraCreateParameterList,3
FltAllocateFileLock,2
FltAllocateGenericWorkItem,1
FltAllocatePoolAlignedWithTag,4
FltApplyPriorityInfoThread,3
FltAttachVolume,4
FltAttachVolumeAtAltitude,5
FltBuildDefaultSecurityDescriptor,2
FltCancelFileOpen,2
FltCancelIo,1
FltCancellableWaitForMultipleObjects,6
FltCancellableWaitForSingleObject,3
FltCbdqDisable,1
FltCbdqEnable,1
FltCbdqInitialize,8
FltCbdqInsertIo,4
FltCbdqRemoveIo,2
FltCbdqRemoveNextIo,2
FltCheckAndGrowNameControl,2
FltCheckLockForReadAccess,2
FltCheckLockForWriteAccess,2
FltCheckOplock,5
FltCheckOplockEx,6
FltClearCallbackDataDirty,1
FltClearCancelCompletion,1
FltClose,1
FltCloseClientPort,2
FltCloseCommunicationPort,1
FltCloseSectionForDataScan,1
FltCommitComplete,3
FltCommitFinalizeComplete,3
FltCompareInstanceAltitudes,2
FltCompletePendedPostOperation,1
FltCompletePendedPreOperation,3
FltCopyOpenReparseList,3
FltCreateCommunicationPort,8
FltCreateFile,14
FltCreateFileEx,15
FltCreateFileEx2,16
FltCreateMailslotFile,12
FltCreateNamedPipeFile,18
FltCreateSectionForDataScan,12
FltCreateSystemVolumeInformationFolder,1
FltCurrentBatchOplock,1
FltCurrentOplock,1
FltCurrentOplockH,1
FltDecodeParameters,5
FltDeleteContext,1
FltDeleteExtraCreateParameterLookasideList,3
FltDeleteFileContext,3
FltDeleteInstanceContext,2
FltDeletePushLock,1
FltDeleteStreamContext,3
FltDeleteStreamHandleContext,3
FltDeleteTransactionContext,3
FltDeleteVolumeContext,3
FltDetachVolume,3
FltDeviceIoControlFile,8
FltDoCompletionProcessingWhenSafe,6
FltEnlistInTransaction,4
FltEnumerateFilterInformation,5
FltEnumerateFilters,3
FltEnumerateInstanceInformationByDeviceObject,6
FltEnumerateInstanceInformationByFilter,6
FltEnumerateInstanceInformationByVolume,6
FltEnumerateInstanceInformationByVolumeName,6
FltEnumerateInstances,5
FltEnumerateVolumeInformation,6
FltEnumerateVolumes,4
FltFastIoMdlRead,7
FltFastIoMdlReadComplete,3
FltFastIoMdlWriteComplete,4
FltFastIoPrepareMdlWrite,7
FltFindExtraCreateParameter,5
FltFlushBuffers,2
FltFlushBuffers2,4
FltFreeCallbackData,1
FltFreeDeferredIoWorkItem,1
FltFreeExtraCreateParameter,2
FltFreeExtraCreateParameterList,2
FltFreeFileLock,1
FltFreeGenericWorkItem,1
FltFreeOpenReparseList,2
FltFreePoolAlignedWithTag,3
FltFreeSecurityDescriptor,1
FltFsControlFile,8
FltGetActivityIdCallbackData,2
FltGetBottomInstance,2
FltGetContexts,3
FltGetContextsEx,4
FltGetCopyInformationFromCallbackData,2
FltGetDestinationFileNameInformation,7
FltGetDeviceObject,2
FltGetDiskDeviceObject,2
FltGetEcpListFromCallbackData,3
FltGetFileContext,3
FltGetFileNameInformation,3
FltGetFileNameInformationUnsafe,4
FltGetFileSystemType,2
FltGetFilterFromInstance,2
FltGetFilterFromName,2
FltGetFilterInformation,5
FltGetInstanceContext,2
FltGetInstanceInformation,5
FltGetIoPriorityHint,1
FltGetIoPriorityHintFromCallbackData,1
FltGetIoPriorityHintFromFileObject,1
FltGetIoPriorityHintFromThread,1
FltGetIrpName,1
FltGetLowerInstance,2
FltGetNewSystemBufferAddress,1
FltGetNextExtraCreateParameter,6
FltGetRequestorProcess,1
FltGetRequestorProcessId,1
FltGetRequestorProcessIdEx,1
FltGetRequestorSessionId,2
FltGetRoutineAddress,1
FltGetSectionContext,3
FltGetStreamContext,3
FltGetStreamHandleContext,3
FltGetSwappedBufferMdlAddress,1
FltGetTopInstance,2
FltGetTransactionContext,3
FltGetTunneledName,3
FltGetUpperInstance,2
FltGetVolumeContext,3
FltGetVolumeFromDeviceObject,3
FltGetVolumeFromFileObject,3
FltGetVolumeFromInstance,2
FltGetVolumeFromName,3
FltGetVolumeGuidName,3
FltGetVolumeInformation,5
FltGetVolumeInstanceFromName,4
FltGetVolumeName,3
FltGetVolumeProperties,4
FltInitExtraCreateParameterLookasideList,5
FltInitializeFileLock,1
FltInitializeOplock,1
FltInitializePushLock,1
FltInsertExtraCreateParameter,3
FltIs32bitProcess,1
FltIsCallbackDataDirty,1
FltIsDirectory,3
FltIsEcpAcknowledged,2
FltIsEcpFromUserMode,2
FltIsFltMgrVolumeDeviceObject,1
FltIsIoCanceled,1
FltIsIoRedirectionAllowed,3
FltIsIoRedirectionAllowedForOperation,4
FltIsOperationSynchronous,1
FltIsVolumeSnapshot,2
FltIsVolumeWritable,2
FltLoadFilter,1
FltLockUserBuffer,1
FltNotifyFilterChangeDirectory,11
FltObjectDereference,1
FltObjectReference,1
FltOpenVolume,3
FltOplockBreakH,6
FltOplockBreakToNone,5
FltOplockBreakToNoneEx,6
FltOplockFsctrl,3
FltOplockFsctrlEx,4
FltOplockIsFastIoPossible,1
FltOplockIsSharedRequest,1
FltOplockKeysEqual,2
FltParseFileName,4
FltParseFileNameInformation,1
FltPerformAsynchronousIo,3
FltPerformSynchronousIo,1
FltPrepareComplete,3
FltPrepareToReuseEcp,2
FltPrePrepareComplete,3
FltProcessFileLock,3
FltPropagateActivityIdToThread,3
FltPropagateIrpExtension,3
FltPurgeFileNameInformationCache,2
FltQueryDirectoryFile,9
FltQueryDirectoryFileEx,8
FltQueryEaFile,10
FltQueryInformationByName,8
FltQueryInformationFile,6
FltQueryQuotaInformationFile,11
FltQuerySecurityObject,6
FltQueryVolumeInformation,5
FltQueryVolumeInformationFile,6
FltQueueDeferredIoWorkItem,5
FltQueueGenericWorkItem,5
FltReadFile,9
FltReadFileEx,11
FltReferenceContext,1
FltReferenceFileNameInformation,1
FltRegisterFilter,3
FltRegisterForDataScan,1
FltReissueSynchronousIo,2
FltReleaseContext,1
FltReleaseContexts,1
FltReleaseContextsEx,2
FltReleaseFileNameInformation,1
FltReleasePushLock,1
FltReleasePushLockEx,2
FltRemoveExtraCreateParameter,5
FltRemoveOpenReparseEntry,3
FltRequestFileInfoOnCreateCompletion,3
FltRequestOperationStatusCallback,3
FltRetainSwappedBufferMdlAddress,1
FltRetrieveFileInfoOnCreateCompletion,4
FltRetrieveFileInfoOnCreateCompletionEx,5
FltRetrieveIoPriorityInfo,4
FltReuseCallbackData,1
FltRollbackComplete,3
FltRollbackEnlistment,3
FltSendMessage,7
FltSetActivityIdCallbackData,2
FltSetCallbackDataDirty,1
FltSetCancelCompletion,2
FltSetEaFile,4
FltSetEcpListIntoCallbackData,3
FltSetFileContext,5
FltSetInformationFile,5
FltSetInstanceContext,4
FltSetIoPriorityHintIntoCallbackData,2
FltSetIoPriorityHintIntoFileObject,2
FltSetIoPriorityHintIntoThread,2
FltSetQuotaInformationFile,4
FltSetSecurityObject,4
FltSetStreamContext,5
FltSetStreamHandleContext,5
FltSetTransactionContext,5
FltSetVolumeContext,4
FltSetVolumeInformation,5
FltStartFiltering,1
FltSupportsFileContexts,1
FltSupportsFileContextsEx,2
FltSupportsStreamContexts,1
FltSupportsStreamHandleContexts,1
FltTagFile,6
FltTagFileEx,9
FltUninitializeFileLock,1
FltUninitializeOplock,1
FltUnloadFilter,1
FltUnregisterFilter,1
FltUntagFile,4
FltVetoBypassIo,4
FltWriteFile,9
FltWriteFileEx,11
flushall,0
FlushConsoleInputBuffer,1
FlushFileBuffers,1
FlushInstructionCache,3
FlushIpNetTable,1
FlushIpNetTable2,2
FlushIpPathTable,1
FlushLogBuffers,2
FlushLogToLsn,4
FlushPrinter,5
FlushProcessWriteBuffers,0
FlushProcessWriteBuffers,1
FlushTrace,3
FlushViewOfFile,2
fmod,2
fmodf,2
FmtIdToPropStgName,2
FoldString,5
fopen,2
fopen_s,3
FormatMessage,7
fpclass,1
FpgaBusScan,1
FpgaControlConfigSpace,2
FpgaControlErrorReporting,4
FpgaControlLink,2
fpieee_flt,3
fpreset,0
fprintf,2
fprintf_l,3
fprintf_p,2
fprintf_p_l,3
fprintf_s,2
fprintf_s_l,3
FPropCompareProp,3
FPropContainsProp,3
FPropExists,2
fputc,2
fputchar,1
fputs,2
fputwc,2
fputwchar,1
fputwc_nolock,2
fputws,2
FrameRect,3
FrameRgn,5
fread,4
fread_nolock,4
free,1
freea,1
freeaddrinfo,1
FreeAddrInfoEx,1
FreeAddrInfoW,1
FreeADsMem,1
FreeADsStr,1
FreeConsole,0
FreeContextBuffer,1
FreeCredentialsHandle,1
FreeCryptProvFromCert,5
FreeCryptProvFromCertEx,6
free_dbg,2
FreeDDElParam,2
FreeEncryptionCertificateHashList,1
FreeEnvironmentStrings,1
FreeFunctionEx,2
FreeGPOList,1
FreeInheritedFromArray,3
FreeLibrary,1
FreeLibraryAndExitThread,2
FreeLibraryWhenCallbackReturns,2
free_locale,1
FreeMibTable,1
FreeMRUList,1
FreeP3PObject,1
FreePadrlist,1
FreePrinterNotifyInfo,1
FreePropVariantArray,2
FreeProws,1
FreeReservedLog,3
FreeResource,1
FreeSid,1
FreeUrlCacheSpace,3
FreeUserPhysicalPages,3
FreeVirtualMemoryExCallback,5
freopen,3
freopen_s,4
frexp,2
FrostCrashedWindow,2
fscanf,2
fscanf_l,3
fscanf_s,2
fscanf_s_l,3
fseek,3
fseeki64,3
fseeki64_nolock,3
fseek_nolock,3
fsetpos,2
fsopen,3
FsRtlAcknowledgeEcp,1
FsRtlAcquireFileExclusive,1
FsRtlAddBaseMcbEntryEx,4
FsRtlAddLargeMcbEntry,4
FsRtlAddMcbEntry,4
FsRtlAddToTunnelCache,7
FsRtlAllocateAePushLock,2
FsRtlAllocateExtraCreateParameter,6
FsRtlAllocateExtraCreateParameterFromLookasideList,6
FsRtlAllocateExtraCreateParameterList,2
FsRtlAllocateFileLock,2
FsRtlAllocateResource,1
FsRtlAreNamesEqual,4
FsRtlAreThereCurrentOrInProgressFileLocks,1
FsRtlAreThereWaitingFileLocks,1
FsRtlAreVolumeStartupApplicationsComplete,1
FsRtlBalanceReads,1
FsRtlCancellableWaitForMultipleObjects,6
FsRtlCancellableWaitForSingleObject,3
FsRtlChangeBackingFileObject,4
FsRtlCheckLockForOplockRequest,2
FsRtlCheckLockForReadAccess,2
FsRtlCheckLockForWriteAccess,2
FsRtlCheckOplock,5
FsRtlCheckOplockEx2,10
FsRtlCheckOplockEx,6
FsRtlCheckUpperOplock,6
FsRtlCopyRead,8
FsRtlCopyWrite,8
FsRtlCreateSectionForDataScan,10
FsRtlCurrentBatchOplock,1
FsRtlCurrentOplock,1
FsRtlCurrentOplockH,1
FsRtlDeleteExtraCreateParameterLookasideList,2
FsRtlDeleteKeyFromTunnelCache,2
FsRtlDeleteTunnelCache,1
FsRtlDeregisterUncProvider,1
FsRtlDissectDbcs,3
FsRtlDissectName,3
FsRtlDoesDbcsContainWildCards,1
FsRtlDoesNameContainWildCards,1
FsRtlFastCheckLockForRead,6
FsRtlFastCheckLockForWrite,6
FsRtlFastUnlockAll,4
FsRtlFastUnlockAllByKey,5
FsRtlFastUnlockSingle,8
FsRtlFindExtraCreateParameter,4
FsRtlFindInTunnelCache,7
FsRtlFreeAePushLock,1
FsRtlFreeExtraCreateParameter,1
FsRtlFreeExtraCreateParameterList,1
FsRtlFreeFileLock,1
FsRtlGetEcpListFromIrp,2
FsRtlGetFileSize,2
FsRtlGetNextExtraCreateParameter,5
FsRtlGetNextFileLock,2
FsRtlGetNextLargeMcbEntry,5
FsRtlGetNextMcbEntry,5
FsRtlGetSectorSizeInformation,2
FsRtlGetSupportedFeatures,2
FsRtlIncrementCcFastMdlReadWait,1
FsRtlIncrementCcFastReadNotPossible,1
FsRtlIncrementCcFastReadNoWait,1
FsRtlIncrementCcFastReadResourceMiss,1
FsRtlIncrementCcFastReadWait,1
FsRtlInitExtraCreateParameterLookasideList,4
FsRtlInitializeBaseMcb,2
FsRtlInitializeBaseMcbEx,3
FsRtlInitializeExtraCreateParameter,6
FsRtlInitializeExtraCreateParameterList,1
FsRtlInitializeFileLock,3
FsRtlInitializeLargeMcb,2
FsRtlInitializeMcb,2
FsRtlInitializeOplock,1
FsRtlInitializeTunnelCache,1
FsRtlInsertExtraCreateParameter,2
FsRtlInsertPerFileContext,2
FsRtlInsertPerFileObjectContext,2
FsRtlInsertPerStreamContext,2
FsRtlIsDaxVolume,1
FsRtlIsDbcsInExpression,2
FsRtlIsEcpAcknowledged,1
FsRtlIsEcpFromUserMode,1
FsRtlIsFatDbcsLegal,4
FsRtlIsHpfsDbcsLegal,4
FsRtlIsNameInExpression,4
FsRtlIsNameInUnUpcasedExpression,4
FsRtlIsNtstatusExpected,1
FsRtlIsPagingFile,1
FsRtlIssueDeviceIoControl,8
FsRtlIsSystemPagingFile,1
FsRtlIsTotalDeviceFailure,1
FsRtlKernelFsControlFile,7
FsRtlLogCcFlushError,5
FsRtlLookupBaseMcbEntry,7
FsRtlLookupLargeMcbEntry,7
FsRtlLookupLastLargeMcbEntry,3
FsRtlLookupLastLargeMcbEntryAndIndex,4
FsRtlLookupLastMcbEntry,3
FsRtlLookupMcbEntry,5
FsRtlLookupPerFileContext,3
FsRtlLookupPerFileObjectContext,3
FsRtlLookupPerStreamContextInternal,3
FsRtlMdlReadCompleteDev,3
FsRtlMdlReadDev,7
FsRtlMdlReadEx,6
FsRtlMdlWriteCompleteDev,4
FsRtlMupGetProviderIdFromName,2
FsRtlMupGetProviderInfoFromFileObject,4
FsRtlNormalizeNtstatus,2
FsRtlNotifyCleanup,3
FsRtlNotifyCleanupAll,2
FsRtlNotifyFilterChangeDirectory,11
FsRtlNotifyFilterReportChange,10
FsRtlNotifyFullChangeDirectory,10
FsRtlNotifyFullReportChange,9
FsRtlNotifyInitializeSync,1
FsRtlNotifyUninitializeSync,1
FsRtlNotifyVolumeEvent,2
FsRtlNotifyVolumeEventEx,3
FsRtlNumberOfRunsInLargeMcb,1
FsRtlNumberOfRunsInMcb,1
FsRtlOplockBreakH,6
FsRtlOplockBreakToNone,6
FsRtlOplockBreakToNoneEx,6
FsRtlOplockFsctrl,3
FsRtlOplockFsctrlEx,4
FsRtlOplockIsFastIoPossible,1
FsRtlOplockIsSharedRequest,1
FsRtlOplockKeysEqual,2
FsRtlPostPagingFileStackOverflow,3
FsRtlPostStackOverflow,3
FsRtlPrepareMdlWriteDev,7
FsRtlPrepareMdlWriteEx,6
FsRtlPrepareToReuseEcp,1
FsRtlPrivateLock,12
FsRtlProcessFileLock,3
FsRtlQueryCachedVdl,2
FsRtlQueryKernelEaFile,9
FsRtlRegisterFileSystemFilterCallbacks,2
FsRtlRegisterUncProvider,3
FsRtlRegisterUncProviderEx,4
FsRtlReleaseFile,1
FsRtlRemoveBaseMcbEntry,3
FsRtlRemoveDotsFromPath,3
FsRtlRemoveExtraCreateParameter,4
FsRtlRemoveLargeMcbEntry,3
FsRtlRemoveMcbEntry,3
FsRtlRemovePerFileContext,3
FsRtlRemovePerFileObjectContext,3
FsRtlRemovePerStreamContext,3
FsRtlResetLargeMcb,2
FsRtlSetEcpListIntoIrp,2
FsRtlSetKernelEaFile,3
FsRtlSetupAdvancedHeader,2
FsRtlSplitLargeMcb,3
FsRtlTeardownPerFileContexts,1
FsRtlTeardownPerStreamContexts,1
FsRtlTruncateLargeMcb,2
FsRtlTruncateMcb,2
FsRtlUninitializeBaseMcb,1
FsRtlUninitializeFileLock,1
FsRtlUninitializeLargeMcb,1
FsRtlUninitializeMcb,1
FsRtlUninitializeOplock,1
FsRtlUpperOplockFsctrl,5
FsRtlValidateReparsePointBuffer,2
fstat,2
fstat32,2
fstat32i64,2
fstat64,2
fstat64i32,2
fstati64,2
FtAddFt,2
ftell,1
ftelli64,1
ftelli64_nolock,1
ftell_nolock,1
FtgRegisterIdleRoutine,5
ftime,1
ftime32,1
ftime32_s,1
ftime64,1
ftime64_s,1
FtMulDw,2
FtMulDwDw,2
FtNegFt,1
FtpCommand,6
FtpCommandA,6
FtpCommandW,6
FtpCreateDirectory,2
FtpCreateDirectoryA,2
FtpCreateDirectoryW,2
FtpDeleteFile,2
FtpDeleteFileA,2
FtpDeleteFileW,2
FtpFindFirstFile,5
FtpFindFirstFileA,5
FtpFindFirstFileW,5
FtpGetCurrentDirectory,3
FtpGetCurrentDirectoryA,3
FtpGetCurrentDirectoryW,3
FtpGetFile,7
FtpGetFileA,7
FtpGetFileEx,7
FtpGetFileSize,2
FtpGetFileW,7
FtpOpenFile,5
FtpOpenFileA,5
FtpOpenFileW,5
FtpPutFile,5
FtpPutFileA,5
FtpPutFileEx,5
FtpPutFileW,5
FtpRemoveDirectory,2
FtpRemoveDirectoryA,2
FtpRemoveDirectoryW,2
FtpRenameFile,3
FtpRenameFileA,3
FtpRenameFileW,3
FtpSetCurrentDirectory,2
FtpSetCurrentDirectoryA,2
FtpSetCurrentDirectoryW,2
FtSubFt,2
fullpath,3
fullpath_dbg,6
futime,2
futime32,2
futime64,2
fwprintf,2
fwprintf_l,3
fwprintf_p,2
fwprintf_p_l,3
fwprintf_s,2
fwprintf_s_l,3
fwrite,4
fwrite_nolock,4
fwscanf,2
fwscanf_l,3
fwscanf_s,2
fwscanf_s_l,3
gcvt,3
gcvt_s,4
GdiAlphaBlend,11
GdiComment,3
GdiFlush,0
GdiFlush,1
GdiGetBatchLimit,0
GdiGetBatchLimit,1
GdiGradientFill,6
GdipAddPathArc,7
GdipAddPathArcI,7
GdipAddPathBezier,9
GdipAddPathBezierI,9
GdipAddPathBeziers,3
GdipAddPathBeziersI,3
GdipAddPathClosedCurve2,4
GdipAddPathClosedCurve2I,4
GdipAddPathClosedCurve,3
GdipAddPathClosedCurveI,3
GdipAddPathCurve2,4
GdipAddPathCurve2I,4
GdipAddPathCurve,3
GdipAddPathCurve3,6
GdipAddPathCurve3I,6
GdipAddPathCurveI,3
GdipAddPathEllipse,5
GdipAddPathEllipseI,5
GdipAddPathLine2,3
GdipAddPathLine2I,3
GdipAddPathLine,5
GdipAddPathLineI,5
GdipAddPathPath,3
GdipAddPathPie,7
GdipAddPathPieI,7
GdipAddPathPolygon,3
GdipAddPathPolygonI,3
GdipAddPathRectangle,5
GdipAddPathRectangleI,5
GdipAddPathRectangles,3
GdipAddPathRectanglesI,3
GdipAddPathString,8
GdipAddPathStringI,8
GdipBeginContainer2,2
GdipBeginContainer,5
GdipBeginContainerI,5
GdipBitmapApplyEffect,6
GdipBitmapConvertFormat,6
GdipBitmapCreateApplyEffect,9
GdipBitmapGetHistogram,7
GdipBitmapGetHistogramSize,2
GdipBitmapGetPixel,4
GdipBitmapLockBits,5
GdipBitmapSetPixel,4
GdipBitmapSetResolution,3
GdipBitmapUnlockBits,2
GdipClearPathMarkers,1
GdipCloneBitmapArea,7
GdipCloneBitmapAreaI,7
GdipCloneBrush,2
GdipCloneCustomLineCap,2
GdipCloneFont,2
GdipCloneFontFamily,2
GdipCloneImage,2
GdipCloneImageAttributes,2
GdipCloneMatrix,2
GdipClonePath,2
GdipClonePen,2
GdipCloneRegion,2
GdipCloneStringFormat,2
GdipClosePathFigure,1
GdipClosePathFigures,1
GdipCombineRegionPath,3
GdipCombineRegionRect,3
GdipCombineRegionRectI,3
GdipCombineRegionRegion,3
GdipComment,3
GdipConvertToEmfPlus,6
GdipConvertToEmfPlusToFile,7
GdipConvertToEmfPlusToStream,7
GdipCreateAdjustableArrowCap,4
GdipCreateBitmapFromDirectDrawSurface,2
GdipCreateBitmapFromFile,2
GdipCreateBitmapFromFileICM,2
GdipCreateBitmapFromGdiDib,3
GdipCreateBitmapFromGraphics,4
GdipCreateBitmapFromHBITMAP,3
GdipCreateBitmapFromHICON,2
GdipCreateBitmapFromResource,3
GdipCreateBitmapFromScan0,6
GdipCreateBitmapFromStream,2
GdipCreateBitmapFromStreamICM,2
GdipCreateCachedBitmap,3
GdipCreateCustomLineCap,5
GdipCreateFont,5
GdipCreateFontFamilyFromName,3
GdipCreateFontFromDC,2
GdipCreateFontFromLogfont,3
GdipCreateFromHDC,2
GdipCreateFromHDC2,3
GdipCreateFromHWND,2
GdipCreateFromHWNDICM,2
GdipCreateHalftonePalette,0
GdipCreateHatchBrush,4
GdipCreateHBITMAPFromBitmap,3
GdipCreateHICONFromBitmap,2
GdipCreateImageAttributes,1
GdipCreateLineBrush,6
GdipCreateLineBrushFromRect,6
GdipCreateLineBrushFromRectI,6
GdipCreateLineBrushFromRectWithAngle,7
GdipCreateLineBrushFromRectWithAngleI,7
GdipCreateLineBrushI,6
GdipCreateMatrix,1
GdipCreateMatrix2,7
GdipCreateMatrix3,3
GdipCreateMatrix3I,3
GdipCreateMetafileFromEmf,3
GdipCreateMetafileFromFile,2
GdipCreateMetafileFromStream,2
GdipCreateMetafileFromWmf,4
GdipCreateMetafileFromWmfFile,3
GdipCreatePath,2
GdipCreatePath2,5
GdipCreatePath2I,5
GdipCreatePathGradient,4
GdipCreatePathGradientFromPath,2
GdipCreatePathGradientI,4
GdipCreatePathIter,2
GdipCreatePen1,4
GdipCreatePen2,4
GdipCreateRegion,1
